course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1000,10,6,0,-1,-1,-1,-1,-1,71,91,2,만년봉,한,수,2,54,안효리,심승태,고광숙,492,-1,12,1,11,910,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1089,60,60,5,5,139,7,10,5,7,980,84,103,8,10,284,25,24,8,8,640.5
1000,10,6,0,-1,-1,-1,-1,-1,-1,164,12,초록질주,한,암,2,50,하정훈,지용철,김종식,477,-13,12,1,11,1004,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,320,18,22,5,6,278,16,22,5,7,10530,807,928,7,8,337,21,24,6,7,640.2
1000,10,6,-1,-1,-1,-1,-1,-1,-1,-1,9,라온위너,한,수,2,54,함완식,박종곤,라온산업개발(주),-1,11,12,1,11,965,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,5012,627,624,12,12,266,33,39,12,14,3451,301,310,8,8,170,33,21,19,12,652.22
1000,10,6,-1,-1,-1,-1,-1,-1,-1,-1,8,은하철마,한,암,2,52,장추열,배대선,미리내,472,-18,12,1,11,1004,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1984,167,183,8,9,165,20,13,12,7,6159,739,694,11,11,349,30,34,8,9,644.28
1000,10,6,0,-1,-1,-1,-1,-1,-1,-1,7,대봉황,한,수,2,54,페로비치,박윤규,김태성,495,6,12,1,11,940,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,691,103,93,14,13,448,67,74,14,16,2854,228,246,7,8,252,16,33,6,13,639.75
1000,10,6,0,-1,-1,-1,-1,-1,-1,200,6,속보옹주,한,암,2,52,방춘식,박희철,신영식,455,-1,12,1,11,951,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,4253,354,347,8,8,73,3,4,4,5,3906,339,359,8,9,274,18,20,6,7,640.55
1000,10,6,0,-1,-1,-1,-1,-1,-1,-1,5,빈체로큐,한,암,2,52,이아나,서인석,김인규,-1,4,12,1,11,931,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1000,49,44,4,4,109,5,3,4,2,2123,192,207,9,9,451,41,44,9,9,646.69
1000,10,6,0,-1,-1,-1,-1,-1,-1,-1,4,퍼펙트삭스,한,암,2,52,조인권,이관호,김창식,505,3,12,1,11,941,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2556,355,274,13,10,244,21,30,8,12,558,71,40,12,7,211,36,16,17,7,634.42
1000,10,6,0,-1,-1,-1,-1,-1,-1,123,3,블루나래,한,암,2,50,이동하,안병기,천사들의 안장,451,10,12,1,11,869,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,83,9,9,10,10,83,9,9,10,10,2243,212,206,9,9,163,12,15,7,9,641.67
1000,10,6,-1,-1,-1,-1,-1,-1,-1,-1,1,동방의소식,한,암,2,52,문정균,김대근,최상섭,465,-10,12,1,11,953,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,5365,396,469,7,8,259,20,14,7,5,7303,691,749,9,10,272,42,34,15,12,642.1
1000,10,6,0,-1,-1,-1,-1,-1,-1,-1,10,시케이퀸,한,암,2,52,김철호,박병일,이창모,-1,-1,12,1,11,930,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1520,120,112,7,7,190,14,18,7,9,666,43,57,6,8,156,9,22,5,14,647.19
1000,10,6,0,-1,-1,-1,108,-1,12,48,11,싱그러운검,한,수,2,54,문세영,김동균,조창석,493,-1,12,1,11,923,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,6520,1320,988,20,15,494,111,72,22,14,1096,91,93,8,8,339,22,26,6,7,633.37
