course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1000,3,4,0,0,15,0,0,0,118,0,118,626,620,768,828,905,1121,844,611,620,631,1,플라잉볼트,한,암,3,51,임기원,심승태,김형순,461,0,12,7,12,1345,15,1,4,6,26,12,1,4,8,33,8,12,37,612,625,651,918,109,84,11,9,443,51,49,11,11,1010,88,106,8,10,291,26,23,8,7,625.37
1000,3,4,0,0,22,0,142,0,0,0,142,630,623,759,825,884,1118,842,615,623,634,10,대기속도,한,수,2,52,조인권,김학수,박세용,461,0,12,7,12,1036,5,2,1,40,20,5,2,1,40,20,3,66,100,616,623,636,2601,361,281,13,10,289,27,37,9,12,2227,230,201,10,9,153,14,16,9,10,617.91
1000,3,4,0,0,28,0,57,0,0,32,89,626,623,757,823,882,1116,840,614,623,633,11,아워캣,한,거,4,56,문세영,황영원,고제광,461,0,12,7,12,1735,30,2,4,6,13,13,1,2,7,15,21,9,19,613,624,643,6564,1331,995,20,15,480,111,71,23,14,1124,69,77,6,6,212,9,12,4,5,619.46
1000,3,4,0,0,35,0,0,0,60,36,96,628,628,756,827,901,1137,847,631,637,643,12,쏜살같이,한,암,4,52,벨리,이희영,홍기석,461,0,12,7,12,1728,27,2,1,7,3,13,0,1,0,7,1,0,0,632,632,632,109,4,5,3,4,109,4,5,3,4,7425,599,657,8,8,201,17,18,8,8,623.03
1000,3,4,0,0,28,0,0,0,104,0,104,621,616,759,821,879,1112,837,598,616,633,2,비호바람,한,암,4,53,이혁,곽영효,김명식,461,0,12,7,12,1703,19,3,3,15,15,8,0,3,0,37,7,0,14,597,621,641,1959,138,142,7,7,532,37,40,6,7,3893,439,396,11,10,136,15,14,11,10,621.99
1000,3,4,2,0,28,0,0,0,134,0,134,629,620,788,835,900,1126,848,613,620,628,9,혜리온,한,암,4,53.5,함완식,정호익,백국인,461,0,12,7,12,1691,21,3,2,14,9,11,0,1,0,9,15,20,33,606,618,635,5041,633,629,12,12,269,37,41,13,15,3260,304,342,9,10,315,38,28,12,8,618.03
1000,3,4,1,0,85,0,0,0,173,0,173,615,613,750,812,870,1101,829,603,613,621,4,티즈킹,한,수,3,56.5,조성곤,서인석,김흙,461,0,12,7,12,1374,11,3,1,27,9,10,2,1,20,10,6,33,33,602,613,624,4638,713,613,15,13,457,55,43,12,9,2160,194,215,8,9,444,38,49,8,11,617.87
1000,3,4,3,0,105,0,157,0,0,0,157,632,627,770,841,894,1131,852,622,627,633,5,필승예찬,한,수,5,55,윤태혁,김양선,차미성,461,0,12,7,12,2051,23,2,3,8,13,6,0,0,0,0,6,0,33,596,616,633,1610,109,143,6,8,66,6,4,9,6,8815,896,897,10,10,230,21,26,9,11,621.15
1000,3,4,1,0,29,0,0,0,195,0,195,623,612,759,824,882,1116,840,612,612,612,6,프로포즈,한,암,4,55.5,이준철,김대근,고광숙,461,0,12,7,12,1705,15,3,2,20,13,9,1,2,11,22,2,0,50,609,610,612,2544,188,223,7,8,150,17,20,11,13,7324,694,750,9,10,270,41,29,15,10,619.65
1000,3,4,1,0,28,0,0,0,116,12,128,624,618,760,830,901,1117,841,609,618,627,7,성불오름,한,암,3,51,조재로,배휴준,최동천,461,0,12,7,12,1359,10,2,1,20,10,10,2,1,20,10,5,40,60,610,617,623,445,43,44,9,9,316,33,38,10,12,3232,239,277,7,8,303,23,30,7,9,617.35
1000,3,4,4,0,29,0,32,0,22,14,68,620,623,776,846,892,1132,852,623,623,623,8,위즈스파크,한,암,4,52,이동국,손영표,최몽주,461,0,12,7,12,1754,10,3,1,30,10,6,1,1,16,16,3,33,33,623,629,635,3095,210,240,6,7,114,4,2,3,1,2194,199,187,9,8,211,14,12,6,5,620.16
1000,3,4,0,0,36,0,0,0,147,0,147,628,627,756,827,886,1121,844,606,627,674,3,장산불패,한,거,5,56,유승완,김윤섭,김호선,461,0,12,7,12,2137,21,1,5,4,23,9,0,1,0,11,11,0,27,605,627,678,2896,221,224,7,7,430,32,41,7,9,4280,278,365,6,8,168,8,18,4,10,624.73
