course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,idx,cntry,gender,age,budam,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2
1800,5,2,-1,-154,78,-1,-1,-1,87,46,1,7,2,5,51,473.0,-12,12,10,11,1862,27,3,1,11,3,8,1,0,12,0,11,9.1,18.2,1188,1200,1215,5365,396,469,7,8,259,20,14,7,5,3878,438,394,11,10,134,17,12,12,8
1800,5,2,-3.5,357,42,-1,-1,-1,8,130,10,0,1,4,52.5,485.0,15,12,10,11,1716,20,4,4,20,20,11,2,2,18,18,-1,-1,-1,-1,-1,-1,5012,627,624,12,12,266,33,39,12,14,8799,892,896,10,10,239,20,28,8,11
1800,5,2,0.5,-84,36,-1,-1,-1,-1,107,9,0,2,4,57,463.0,-3,12,10,11,1720,22,4,6,18,27,9,0,4,0,44,5,0.0,40.0,1167,1183,1191,1984,167,183,8,9,165,20,13,12,7,6159,739,694,11,11,349,30,34,8,9
1800,5,2,0,116,43,-1,97,-1,-1,31,8,4,2,6,56,487.0,5,12,10,11,2410,44,4,3,9,6,7,2,1,28,14,11,18.2,27.3,1156,1190,1211,691,103,93,14,13,448,67,74,14,16,668,86,76,12,11,260,41,41,15,15
1800,5,2,0.5,27,36,-1,-1,-1,-1,124,7,0,1,5,54,480.0,1,12,10,11,2091,36,3,7,8,19,10,0,0,0,0,12,16.7,50.0,1157,1196,1238,3072,208,240,6,7,97,2,3,2,3,639,48,42,7,6,180,16,8,8,4
1800,5,2,0,27,36,-1,-1,-1,170,13,6,0,2,6,52,483.0,1,12,10,11,2429,43,3,4,6,9,10,0,0,0,0,4,0.0,0.0,1192,1199,1210,61,3,0,4,0,61,3,0,4,0,4574,370,396,8,8,255,14,12,5,4
1800,5,2,0,61,49,-1,-1,-1,166,-1,5,4,1,4,57,491.0,3,12,10,11,1758,23,2,4,8,17,10,2,2,20,20,10,20.0,30.0,1149,1185,1216,6520,1320,988,20,15,494,111,72,22,14,1175,120,109,10,9,211,19,30,9,14
1800,5,2,3,-71,57,-1,-1,-1,-1,164,4,0,1,3,55,507.0,-4,12,10,11,1326,9,5,1,55,11,9,5,1,55,11,3,33.3,33.3,1170,1181,1195,870,69,82,7,9,362,30,34,8,9,558,71,40,12,7,211,36,16,17,7
1800,5,2,1.5,-28,36,169,-1,-1,-1,10,3,4,1,4,55.5,521.0,-1,12,10,11,1678,20,4,4,20,20,7,0,1,0,14,7,14.3,42.9,1178,1196,1215,2556,355,274,13,10,244,21,30,8,12,815,45,57,5,6,210,13,16,6,7
1800,5,2,0.0,103,29,-1,-1,-1,10,123,2,4,1,4,56.5,488.0,3,12,10,11,1731,25,3,3,12,12,7,0,1,0,14,6,16.7,33.3,1180,1185,1195,453,65,43,14,9,339,50,35,14,10,8885,769,823,8,9,289,21,30,7,10
1800,5,2,1,-311,29,-1,-1,-1,106,13,12,0,0,4,52,436.0,-9,12,10,11,1681,23,5,5,21,21,10,0,2,0,20,6,33.3,50.0,1182,1191,1203,1520,120,112,7,7,190,14,18,7,9,3889,269,331,6,8,258,19,27,7,10
1800,5,2,0.5,55,36,-1,-1,-1,-1,138,11,4,1,5,51.5,460.0,2,12,10,11,2048,33,2,5,6,15,8,0,1,0,12,12,0.0,8.3,1156,1189,1215,83,9,9,10,10,83,9,9,10,10,9996,903,967,9,9,319,33,29,10,9
