course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,cntry,gender,age,budam,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2
1000,7,6,0,0,1000,0,0,0,0,117,117,645.799284861,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,817.978067652,628.324978088,634.37680427,643.310064837,6,0,0,2,52,451.0,-2,11,7,12,959,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2394.77438399,254.560059791,237.597076843,8.33147178643,8.14440102406,269.299085542,28.4689777991,27.2142818871,8.44815750548,8.19182168936,7690,720,728,9,9,246,30,30,12,12
1000,7,6,1.5,-260,27,0,0,0,16,120,136,655.208518244,632.220691634,760.10833511,839.632041428,891.400759666,1136.55118058,819.18692111,632.220691634,632.220691634,632.220691634,7,0,1,2,55.5,492.0,-7,11,7,12,962,2,0,1,0.0,50.0,2,0,1,0.0,50.0,2,0.0,50.0,622.0,626.0,631.0,2891.0,219.0,224.0,7.0,7.0,436.0,30.0,42.0,6.0,9.0,8811,894,897,10,10,231,19,27,8,11
1000,7,6,0,0,1000,0,0,0,42,75,117,645.847744459,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,817.986144251,628.324978088,634.37680427,643.310064837,8,0,0,2,52,467.0,14,11,7,12,997,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2394.77438399,254.560059791,237.597076843,8.33147178643,8.14440102406,269.299085542,28.4689777991,27.2142818871,8.44815750548,8.19182168936,1294,195,110,15,8,290,33,22,11,7
1000,7,6,0,0,1000,0,0,0,119,0,119,672.186906873,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,822.376004654,628.324978088,634.37680427,643.310064837,9,0,0,2,52,445.0,11,11,7,12,1009,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2394.77438399,254.560059791,237.597076843,8.33147178643,8.14440102406,269.299085542,28.4689777991,27.2142818871,8.44815750548,8.19182168936,3890,438,396,11,10,134,14,14,10,10
1000,7,6,0,-486,35,0,0,0,0,123,123,650.704441697,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.795593791,628.324978088,634.37680427,643.310064837,1,0,1,2,54,448.0,-17,11,7,12,968,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,653.0,653.0,653.0,2394.77438399,254.560059791,237.597076843,8.33147178643,8.14440102406,269.299085542,28.4689777991,27.2142818871,8.44815750548,8.19182168936,2872,231,246,8,8,250,17,30,6,12
1000,7,6,0,0,1000,0,0,0,34,90,124,646.022481837,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.015267148,628.324978088,634.37680427,643.310064837,5,0,0,2,52,466.0,-22,11,7,12,965,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2749.0,206.0,218.0,7.0,7.0,438.0,37.0,42.0,8.0,9.0,688,87,80,12,11,261,38,41,14,15
1000,7,6,0,-36,28,0,178,0,0,17,195,640.860072142,626.209084423,760.10833511,839.632041428,891.400759666,1136.55118058,815.793578891,626.209084423,626.209084423,626.209084423,11,0,0,2,52,439.0,-1,11,7,12,1010,2,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0.0,0.0,625.0,631.0,637.0,3041.0,271.0,269.0,8.0,8.0,322.0,32.0,24.0,9.0,7.0,4593,372,397,8,8,258,15,13,5,5
1000,7,6,0,0,1000,14,0,0,100,0,114,646.013825656,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.013824451,628.324978088,634.37680427,643.310064837,2,0,0,2,52,467.0,4,11,7,12,989,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2394.77438399,254.560059791,237.597076843,8.33147178643,8.14440102406,269.299085542,28.4689777991,27.2142818871,8.44815750548,8.19182168936,2269,214,207,9,9,189,14,16,7,8
1000,7,6,0,178,28,0,0,0,113,12,125,650.677142097,647.24970966,760.10833511,839.632041428,891.400759666,1136.55118058,820.93652809,647.24970966,647.24970966,647.24970966,3,0,0,2,52,491.0,5,11,7,12,1002,2,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0.0,0.0,635.0,640.0,646.0,2509.0,290.0,291.0,11.0,11.0,235.0,36.0,40.0,15.0,17.0,4274,278,365,6,8,168,8,18,4,10
1000,7,6,0,0,1000,0,0,0,76,41,117,646.024637772,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.01562647,628.324978088,634.37680427,643.310064837,4,0,0,2,52,448.0,0,11,7,12,963,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,899.0,72.0,84.0,8.0,9.0,368.0,30.0,32.0,8.0,8.0,2456,223,187,9,7,236,24,11,10,4
