course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,idx,cntry,gender,age,budam,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2
1000,4,4,0,228,35,-1,-1,-1,35,98,3,4,2,2,55,489.0,8,12,5,11,946,2,0,0,0,0,2,0,0,0,0,2,0.0,0.0,624,633,643,2565,355,276,13,10,253,21,32,8,12,5374,722,583,13,10,284,40,21,14,7
1000,4,4,-1,-58,35,-1,-1,-1,33,104,4,4,1,2,54,477.0,-2,12,5,11,985,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,628,628,628,3080,209,240,6,7,103,3,2,2,1,8890,770,823,8,9,290,21,29,7,10
1000,4,4,3.0,350,20,-1,-1,-1,88,-1,5,4,1,2,55.5,500.0,7,12,5,11,941,1,0,1,0,100,1,0,1,0,100,1,0.0,100.0,609,609,609,4606,709,609,15,13,430,53,40,12,9,73,13,12,17,16,73,13,12,17,16
1000,4,4,0,-1,-1,-1,-1,-1,130,31,6,4,1,2,54,466.0,11,12,5,11,968,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,420,42,39,10,9,313,34,35,10,11,989,85,103,8,10,285,24,23,8,8
1000,4,4,0,-1,-1,-1,-1,-1,43,79,7,4,1,2,54,479.0,-11,12,5,11,1008,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,877,103,79,11,9,426,47,44,11,10,1276,168,133,13,10,252,40,33,15,13
1000,4,4,0,-1,-1,-1,-1,-1,-1,105,8,4,0,2,52,449.0,-3,12,5,11,984,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1190,70,77,5,6,100,5,4,5,4,989,85,103,8,10,285,24,23,8,8
1000,4,4,3.0,-72,28,-1,-1,-1,32,83,2,4,0,2,55.5,465.0,-2,12,5,11,965,1,1,0,100,0,1,1,0,100,0,1,100.0,100.0,620,620,620,707,106,97,14,13,449,69,77,15,17,566,71,42,12,7,211,31,18,14,8
1000,4,4,0,387,49,-1,-1,-1,-1,170,12,4,1,2,55,475.0,19,12,5,11,947,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,625,625,625,7474,518,601,6,8,281,7,18,2,6,3651,276,299,7,8,313,22,37,7,11
1000,4,4,0,-1,-1,-1,-1,-1,40,86,11,4,1,2,54,559.0,13,12,5,11,965,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,78,4,1,5,1,78,4,1,5,1,2859,229,246,8,8,250,17,31,6,12
1000,4,4,1,357,28,-1,-1,-1,-1,140,10,4,1,2,53,532.0,10,12,5,11,952,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,661,31,37,4,5,245,14,14,5,5,10535,807,930,7,8,336,21,25,6,7
1000,4,4,2,47,105,-1,-1,-1,128,33,9,4,1,2,54,505.0,5,12,5,11,969,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,641,641,641,2865,219,221,7,7,433,33,40,7,9,2444,223,185,9,7,235,25,10,10,4
1000,4,4,1.5,-143,35,-1,-1,-1,133,-1,1,4,1,2,53.5,469.0,-5,12,5,11,994,2,0,0,0,0,2,0,0,0,0,1,0.0,0.0,648,648,648,1923,135,141,7,7,520,36,39,6,7,3893,269,331,6,8,258,19,26,7,10
