course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,cntry,gender,age,budam,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2
1000,7,5,0,-36,28,0,88,0,59,0,147,631.16416895,633.999710687,770.421218269,880.932870143,920.563509426,1177.7234009,835.800813063,630.904985395,633.999710687,637.871520499,1,0,0,4,52,472.0,-1,10,5,12,1740,13,1,0,7,0,5,0,0,0,0,4,0.0,0.0,632,638,646,1947,137,142,7,7,526,37,40,7,7,3905,271,331,6,8,255,21,24,8,9
1000,7,5,-2,-693,13,0,0,0,0,69,69,638.999480641,629.699227293,765.077826623,831.946510499,891.400759666,1136.55118058,815.61249755,611.06520598,629.699227293,659.283420839,10,0,0,3,52,438.0,-9,10,5,12,1350,14,1,1,7,7,10,0,1,0,10,7,0.0,0.0,616,632,651,4150,310,308,7,7,64,3,4,4,6,574,74,43,12,7,211,33,19,15,9
1000,7,5,1.5,-150,20,0,0,0,0,131,131,633.072330503,615.195391772,760.10833511,839.632041428,891.400759666,1136.55118058,812.660006509,614.373219945,615.195391772,616.025150834,2,0,1,2,56,503.0,-3,10,5,12,1043,4,1,2,25,50,4,1,2,25,50,3,33.3,66.7,608,614,621,740,114,99,15,13,455,73,75,16,16,1294,171,133,13,10,259,42,33,16,12
1000,7,5,-1.5,-36,28,0,100,0,0,0,100,645.466118271,641.579126019,760.10833511,839.632041428,891.400759666,1136.55118058,819.122926845,631.900804238,641.579126019,651.2574478,3,0,1,2,53,473.0,-1,10,5,12,963,3,1,0,33,0,3,1,0,33,0,3,33.3,33.3,635,640,650,5030,630,628,12,12,262,34,41,12,15,3254,302,341,9,10,315,37,28,11,8
1000,7,5,-1,-38,27,0,0,0,0,126,126,665.10438228,634.123355017,771.879249765,842.901504493,891.400759666,1136.55118058,823.660071966,614.835009721,634.123355017,649.534364572,9,0,0,3,52,470.0,-1,10,5,12,1348,12,0,2,0,16,12,0,2,0,16,8,0.0,25.0,621,634,650,1649,100,132,6,8,240,16,14,6,5,10022,905,967,9,9,327,34,28,10,8
1000,7,5,0,-143,21,78,0,0,52,0,130,663.882682949,635.63994423,773.711350605,843.74760022,903.648434937,1136.55118058,826.196865586,627.929018483,635.63994423,652.55545464,5,0,0,4,52,487.0,-3,10,5,12,1668,24,1,1,4,4,15,0,0,0,0,7,0.0,14.3,623,636,648,7489,518,601,6,8,289,7,18,2,6,1120,68,77,6,6,212,8,13,3,6
1000,7,5,1,-206,34,0,0,0,0,122,122,642.470451086,623.04461278,760.10833511,839.632041428,891.400759666,1136.55118058,815.534563441,621.94961047,623.04461278,624.139615089,6,0,0,2,53,441.0,-7,10,5,12,1017,3,1,1,33,33,3,1,1,33,33,3,33.3,66.7,618,624,629,1203,70,77,5,6,113,5,4,4,3,2269,214,207,9,9,189,14,16,7,8
1000,7,5,0,142,21,0,0,0,84,0,84,648.015215582,641.207393776,780.075684422,851.020969955,891.400759666,1136.55118058,824.711867329,624.95305157,641.207393776,653.849879899,7,0,0,4,52,402.0,3,10,5,12,1721,22,1,0,4,0,8,0,0,0,0,10,0.0,0.0,628,642,655,1365,50,61,3,4,54,0,0,0,0,8811,894,897,10,10,231,19,27,8,11
1000,7,5,-1.5,74,27,0,0,0,129,0,129,656.119456518,629.062974959,757.916375758,840.066466358,891.400759666,1136.55118058,818.519535639,628.212953493,629.062974959,629.912996424,8,0,0,3,53,442.0,2,10,5,12,1394,6,1,1,16,16,6,1,1,16,16,3,0.0,33.3,626,629,635,903,106,81,11,8,435,48,46,11,10,1114,92,94,8,8,338,21,27,6,7
1000,7,5,0,-29,35,0,0,0,0,142,142,640.44026544,640.642922813,771.106090386,838.25618098,891.400759666,1136.55118058,819.732899977,618.96425234,640.642922813,662.321593285,4,0,1,3,51,472.0,-1,10,5,12,1353,15,1,0,6,0,12,0,0,0,0,3,0.0,0.0,622,635,654,1307,98,83,7,6,93,2,6,2,6,3921,339,360,8,9,273,17,20,6,7
