course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1400,3,3,0,0,36,0,130,0,13,0,143,633,621,759,807,897,1120,843,897,897,897,3,우승하우스,미,거,4,53.5,최범현,우창구,오현주,466,0,12,11,12,1749,13,1,2,7,15,7,1,1,14,14,3,0,33,894,899,903,5647.0,699.0,657.0,12.0,11.0,236.0,38.0,32.0,16.0,13.0,2092,218,178,10,8,276,30,30,10,10,898.76
1400,3,3,0,-112,36,0,0,0,126,0,126,623,623,753,813,880,1136,840,879,880,881,2,골드호라,미,암,4,52,이혁,김순근,김종욱,478,-4,12,11,12,1695,24,1,1,4,4,10,0,0,0,0,4,0,0,880,883,886,1959.0,138.0,142.0,7.0,7.0,532.0,37.0,40.0,6.0,7.0,3907,271,331,6,8,248,19,24,7,9,900.2
1400,3,3,0,-173,29,0,0,0,85,26,111,665,627,777,845,905,1145,862,890,900,911,12,다이아삭스,미,수,2,52,문세영,이신영,김창식,454,-5,12,11,12,965,3,1,0,33,0,3,1,0,33,0,0,0,0,894,904,915,6564.0,1331.0,995.0,20.0,15.0,480.0,111.0,71.0,23.0,14.0,1304,195,111,14,8,295,33,23,11,7,891.88
1400,3,3,1,-72,42,0,0,0,126,17,143,620,622,744,822,895,1146,838,895,895,895,11,절대질주,미,암,4,51,박상우,이희영,권경자,437,-3,12,11,12,1735,21,2,1,9,4,7,0,0,0,0,4,0,0,884,899,917,1649.0,69.0,101.0,4.0,6.0,40.0,1.0,2.0,2.0,5.0,7425,599,657,8,8,201,17,18,8,8,909.19
1400,3,3,0,166,36,0,22,0,121,0,143,624,624,755,830,884,1117,841,876,884,897,10,대마지존,미,거,5,55,김동수,박종곤,세계건설(주),483,6,12,11,12,2134,26,4,3,15,11,8,1,2,12,25,14,7,28,869,888,911,905.0,74.0,84.0,8.0,9.0,367.0,31.0,30.0,8.0,8.0,3468,303,311,8,8,175,35,20,20,11,897.9
1400,3,3,0,-36,28,0,0,0,0,130,130,627,627,757,829,888,1128,846,876,888,895,1,미라클캣,한,거,5,52,김귀배,김동균,이근우,445,-1,12,11,12,2105,36,1,7,2,19,11,0,1,0,9,14,0,14,881,895,922,4151.0,310.0,308.0,7.0,7.0,64.0,2.0,4.0,3.0,6.0,1120,92,95,8,8,340,21,28,6,8,903.65
1400,3,3,1,0,21,0,0,0,118,61,179,615,614,747,812,870,1100,829,890,900,911,9,브라이트캣,미,수,2,52,유승완,하재흥,이중연,455,0,12,11,12,960,2,1,0,50,0,2,1,0,50,0,0,0,0,894,904,915,2896.0,221.0,224.0,7.0,7.0,430.0,32.0,41.0,7.0,9.0,10032,906,968,9,9,328,35,28,10,8,891.06
1400,3,3,1,102,49,0,0,0,85,50,135,640,622,741,822,905,1113,838,905,905,905,8,코리아정상,미,수,3,52.5,조성곤,서인석,박철근,498,5,12,11,12,1334,7,1,1,14,14,7,1,1,14,14,1,0,0,905,905,905,4638.0,713.0,613.0,15.0,13.0,457.0,55.0,43.0,12.0,9.0,2160,194,215,8,9,444,38,49,8,11,895.87
1400,3,3,3,168,77,0,0,0,108,0,108,616,624,767,824,883,1117,841,890,900,911,7,스텝퍼스트,미,암,4,52,이효식,안병기,이재진,477,13,12,11,12,1719,15,2,2,13,13,3,0,0,0,0,5,0,20,873,879,885,2476.87758932,287.296725989,267.577833287,9.10185762112,8.53098124504,315.398981521,34.3590186825,31.94351374,8.98092356281,8.53356592825,2279,216,210,9,9,199,16,19,8,9,905.17
1400,3,3,1,166,42,0,129,0,0,24,153,632,637,781,842,902,1141,859,890,900,911,4,천지가,미,거,3,53,이현종,박천서,서순배,519,7,12,11,12,1343,2,1,0,50,0,2,1,0,50,0,0,0,0,894,904,915,483.0,69.0,44.0,14.0,9.0,336.0,49.0,32.0,14.0,9.0,3374,346,328,10,9,209,21,19,10,9,890.2
1400,3,3,3,0,36,0,159,0,0,0,159,619,619,744,811,882,1131,835,872,882,897,5,갈라캣,미,수,5,57,페로비치,임봉춘,이수근,492,0,12,11,12,2052,32,1,4,3,12,11,1,2,9,18,10,0,10,872,890,911,754.0,115.0,101.0,15.0,13.0,460.0,73.0,77.0,15.0,16.0,3670,276,302,7,8,317,21,39,6,12,899.57
1400,3,3,1,-139,36,0,0,0,0,126,126,608,611,744,807,864,1093,823,890,900,911,6,진달래,미,거,3,54,이동하,박대흥,김원숙,468,-5,12,11,12,1355,3,2,0,66,0,3,2,0,66,0,1,100,100,868,868,868,114.0,10.0,10.0,8.0,8.0,114.0,10.0,10.0,8.0,8.0,5394,728,584,13,10,287,46,22,16,7,891.26
