course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1200,3,4,0,56,231,0,0,0,83,103,186,640,639,775,845,905,1145,862,775,775,775,1,굿루루,미,암,3,51.5,이혁,이희영,김종욱,491,13,12,7,12,1316,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,4,9,771,779,789,1959.0,138.0,142.0,7.0,7.0,532.0,37.0,40.0,6.0,7.0,7425,599,657,8,8,201,17,18,8,8,775.44
1200,3,4,0,350,20,0,0,0,76,0,76,653,644,778,851,912,1154,869,768,778,787,10,자유로이,미,수,2,52,다실바,서인석,강용식,464,7,12,7,12,1050,3,0,0,0.0,0.0,3,0,0,0.0,0.0,1,4,9,771,779,789,2391.09886346,275.50137037,255.941478537,8.78740882778,8.34462727257,296.891292665,31.8473990293,29.6663766034,8.64565385309,8.28314178733,2160,194,215,8,9,444,38,49,8,11,772.76
1200,3,4,2,428,35,0,0,0,81,84,165,654,632,781,850,910,1151,867,764,772,782,11,팩텀스이미지,미,수,2,56,이상혁,지용철,금악목장,505,15,12,7,12,1021,2,1,0,50.0,0.0,2,1,0,50.0,0.0,0,0,0,771,779,789,3046.0,271.0,269.0,8.0,8.0,317.0,31.0,23.0,9.0,7.0,10557,809,932,7,8,337,23,25,6,7,771.39
1200,3,4,0,-112,27,0,0,0,137,0,137,647,641,778,847,905,1148,865,776,778,778,12,엠파이어캔디,일,암,3,52,유승완,최용구,부창클럽,452,-3,12,7,12,1351,6,0,0,0.0,0.0,6,0,0,0.0,0.0,1,4,9,771,779,789,2896.0,221.0,224.0,7.0,7.0,430.0,32.0,41.0,7.0,9.0,696,106,76,15,10,185,20,15,10,8,775.13
1200,3,4,0,0,100,0,0,0,87,26,113,661,661,804,874,936,1184,892,764,772,782,2,금노아,미,수,2,52.5,문세영,신삼영,배태곤,467,9,12,7,12,1051,0,0,0,13.651568474,10.832254696,0,0,0,11.9536307214,10.0965335167,0,0,0,771,779,789,6564.0,1331.0,995.0,20.0,15.0,480.0,111.0,71.0,23.0,14.0,1191,121,110,10,9,207,19,27,9,13,782.26
1200,3,4,1,71,28,0,0,0,0,94,94,630,640,792,854,932,1157,871,785,792,798,9,골드세븐,호,수,3,52,장추열,배대선,이수홍,495,2,12,7,12,1158,5,0,0,0.0,0.0,5,0,0,0.0,0.0,1,4,9,771,779,789,2014.0,171.0,185.0,8.0,9.0,171.0,21.0,12.0,12.0,7.0,6196,744,697,12,11,355,30,33,8,9,779.36
1200,3,4,1,142,35,0,0,0,0,135,135,653,653,794,864,925,1170,881,764,772,782,4,삼정타핏,미,거,2,52.5,벨리,박재우,삼정,496,5,12,7,12,1032,1,0,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0,771,779,789,109.0,4.0,5.0,3.0,4.0,109.0,4.0,5.0,3.0,4.0,1300,171,134,13,10,259,41,34,15,13,780.23
1200,3,4,1,157,216,0,0,0,0,149,149,627,613,764,826,904,1124,846,757,764,773,5,리딩레이서,미,수,3,52.5,이아나,박흥진,김광영,495,34,12,7,12,1404,8,0,0,0.0,0.0,8,0,0,0.0,0.0,1,4,9,771,779,789,1011.0,50.0,44.0,4.0,4.0,102.0,6.0,3.0,5.0,2.0,8059,694,705,8,8,152,3,8,1,5,766.43
1200,3,4,0,-322,28,67,0,0,0,77,144,648,631,777,845,905,1145,862,764,772,782,6,에이스재퍼,미,수,2,52.5,조성곤,허재영,우상우,469,-9,12,7,12,978,2,0,0,0.0,0.0,2,0,0,0.0,0.0,0,0,0,771,779,789,4638.0,713.0,613.0,15.0,13.0,457.0,55.0,43.0,12.0,9.0,824,45,57,5,6,194,12,14,6,7,772.53
1200,3,4,0,-324,34,0,0,0,27,92,119,644,623,751,821,882,1115,840,740,751,758,7,제라한,한,암,3,52.5,이현종,배대선,고경민,444,-11,12,7,12,1368,6,2,0,33.0,0.0,6,2,0,33.0,0.0,1,4,9,771,779,789,483.0,69.0,44.0,14.0,9.0,336.0,49.0,32.0,14.0,9.0,6196,744,697,12,11,355,30,33,8,9,757.41
1200,3,4,0,117,111,0,0,0,33,128,161,628,628,757,830,897,1140,846,749,757,761,8,마이티인디,미,수,3,52,김귀배,서정하,유정희,520,13,12,7,12,1316,8,0,0,0.0,0.0,6,0,0,0.0,0.0,1,4,9,771,779,789,4151.0,310.0,308.0,7.0,7.0,64.0,2.0,4.0,3.0,6.0,2200,144,179,6,8,160,9,8,5,5,767.21
1200,3,4,0,333,27,0,90,0,15,0,105,643,630,778,844,904,1143,861,770,778,786,3,콤페티,뉴,암,3,52,박상우,유재길,김명식,474,9,12,7,12,1166,4,0,0,0.0,0.0,4,0,0,0.0,0.0,1,4,9,771,779,789,1649.0,69.0,101.0,4.0,6.0,40.0,1.0,2.0,2.0,5.0,4599,373,397,8,8,257,16,13,6,5,779.98
