course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1200,17,1,0,-63,48,0,0,0,64,57,121,629,618,751,817,871,1107,834,762,772,785,1,시티헌터,한,거,4,52,이상혁,이신영,(주)나스카,513,-3,12,15,12,1747,16,8,1,50,6,4,2,0,50,0,6,66,83,738,750,766,3049,271,269,8,8,299,31,21,10,7,1310,195,112,14,8,290,32,23,11,7,735.74
1200,17,1,1,-119,76,0,0,0,160,13,173,618,618,750,816,874,1106,833,762,772,785,10,후즈퍼펙트,미,암,5,52,조재로,이희영,김윤구,478,-9,12,15,12,2087,29,3,4,10,13,9,0,0,0,0,3,33,33,751,763,770,452,44,44,9,9,311,30,37,9,11,7433,600,658,8,8,200,17,19,8,9,740.05
1200,17,1,1,235,34,0,0,0,0,95,95,631,615,728,813,871,1101,829,728,728,728,11,왕성,미,수,6,53,장추열,배대선,박복용,483,8,12,15,12,2519,24,5,5,20,20,8,1,0,12,0,6,16,66,731,738,753,2022,172,185,8,9,169,20,12,11,7,6205,745,698,12,11,354,31,34,8,9,735.19
1200,17,1,0,71,28,0,0,0,10,73,83,610,610,728,807,868,1093,823,728,728,728,12,★야호스카이캣,한,거,4,52,페로비치,박재우,이태식,476,2,12,15,12,1714,15,5,3,33,20,8,1,2,12,25,8,25,37,729,752,777,771,116,103,15,13,452,69,72,15,15,1308,171,135,13,10,256,38,35,14,13,735.46
1200,17,1,1,0,28,0,31,0,0,80,111,604,604,733,803,859,1082,815,716,733,751,2,고져스드림,한,수,3,56,문세영,이관호,박남성,474,0,12,15,12,1336,10,8,0,80,0,8,6,0,75,0,7,71,71,715,737,752,6578,1332,995,20,15,494,112,71,22,14,584,75,44,12,7,209,34,18,16,8,732.76
1200,17,1,0,50,20,0,0,0,117,0,117,617,619,749,809,873,1104,831,762,772,785,9,전승대세,미,수,3,52,조인권,김양선,길용우,489,1,12,15,12,1409,15,2,6,13,40,14,2,6,14,42,0,0,0,758,768,781,2609,362,281,13,10,297,28,37,9,12,8820,896,897,10,10,225,20,24,8,10,736.43
1200,17,1,1,205,34,0,0,0,92,0,92,612,612,739,809,870,1096,825,728,739,749,4,젠테너리,미,거,5,55,김귀배,서인석,정복남,482,7,12,15,12,2095,23,5,2,21,8,8,0,2,0,25,8,12,12,729,743,761,4153,310,308,7,7,64,2,4,3,6,2171,194,216,8,9,437,36,47,8,10,736.07
1200,17,1,2,0,48,0,19,0,145,0,164,614,614,746,811,869,1099,828,762,772,785,5,스마트타임,한,암,4,52,박을운,김동균,김태성,463,0,12,15,12,1709,21,5,5,23,23,9,0,2,0,22,5,80,100,728,745,759,2514,290,291,11,11,221,35,35,15,15,1126,92,95,8,8,332,19,27,5,8,736.59
1200,17,1,0,178,28,0,0,0,83,13,96,614,614,746,811,869,1099,827,762,772,785,6,올웨이즈위너,한,거,4,52,임기원,심승태,고광숙,504,5,12,15,12,1774,21,5,5,23,23,7,1,2,14,28,5,0,40,732,750,785,930,110,86,11,9,444,52,50,11,11,1015,88,108,8,10,282,25,24,8,8,734.19
1200,17,1,2,-36,28,0,0,0,65,57,122,616,616,748,814,872,1103,831,762,772,785,7,더블샤이닝,미,거,6,55.5,지하주,하재흥,선용호,506,-1,12,15,12,2486,32,7,4,21,12,6,0,1,0,16,1,0,0,746,746,746,3189,255,269,7,8,61,1,3,1,4,10038,906,969,9,9,324,35,29,10,8,736.82
1200,17,1,0,323,34,0,0,0,0,162,162,638,618,725,816,875,1106,833,725,725,725,8,선봉,한,수,4,56.5,이준철,김대근,권익현,491,11,12,15,12,1751,24,7,7,29,29,9,1,2,11,22,6,33,50,728,746,764,2548,188,225,7,8,146,17,22,11,15,7330,694,752,9,10,266,41,31,15,11,736.75
1200,17,1,1,71,28,0,0,0,68,0,68,606,614,732,812,879,1100,828,732,732,732,3,연두,미,수,6,55,이혁,신삼영,최현우,499,2,12,15,12,2517,22,6,1,27,4,5,0,0,0,0,5,20,40,727,733,742,1972,139,143,7,7,525,37,41,7,7,1195,121,110,10,9,210,19,27,9,12,736.72
