course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1000,3,4,0,0,100,0,0,0,82,52,134,638,638,775,843,903,1142,860,631,637,643,1,시카고아트,미,암,2,52,문세영,구자흥,(주)인펨,475,3,12,4,12,1018,0,0,0,6.44577953277,8.55935647459,0,0,0,5.98217716013,8.38167672762,0,0,0,636,642,648,6564.0,1331.0,995.0,20.0,15.0,480.0,111.0,71.0,23.0,14.0,1091,108,123,9,11,186,22,23,11,12,836.91
1000,3,4,1,-104,29,0,103,0,0,18,121,639,645,780,849,909,1150,866,645,645,645,10,스타락,미,수,2,53,김철호,박천서,천병득,453,-3,12,4,12,945,2,0,0,0.0,0.0,2,0,0,0.0,0.0,0,1,4,636,642,648,1540.0,122.0,114.0,7.0,7.0,210.0,16.0,20.0,7.0,9.0,3374,346,328,10,9,209,21,19,10,9,839.87
1000,3,4,1,172,29,0,0,0,121,48,169,628,620,757,823,882,1115,840,618,620,622,11,대성만리,미,암,2,53.5,임기원,김양선,홍평우,450,5,12,4,12,974,3,0,1,0.0,33.0,3,0,1,0.0,33.0,0,1,4,636,642,648,918.0,109.0,84.0,11.0,9.0,443.0,51.0,49.0,11.0,11.0,8815,896,897,10,10,230,21,26,9,11,832.66
1000,3,4,1,-91,22,68,0,0,11,29,108,625,618,787,834,894,1130,851,617,618,618,12,로스트인드라마,미,암,3,53.5,서승운,안병기,김종철,475,-2,12,4,12,1375,5,0,1,0.0,20.0,5,0,1,0.0,20.0,0,1,4,636,642,648,2345.99146556,252.184128852,238.15708531,8.33465420259,8.05160473486,288.151850595,29.3911531189,28.0724929094,8.13113480759,7.95548224814,2279,216,210,9,9,199,16,19,8,9,838.3
1000,3,4,0,-104,29,0,0,0,39,95,134,643,640,774,847,920,1148,864,639,640,641,2,스마트치프,미,암,3,52,이동국,양희진,김태성,476,-3,12,4,12,1313,6,0,0,0.0,0.0,6,0,0,0.0,0.0,0,1,4,636,642,648,3095.0,210.0,240.0,6.0,7.0,114.0,4.0,2.0,3.0,1.0,649,49,42,7,6,171,16,6,9,3,845.65
1000,3,4,0,0,100,0,0,0,25,138,163,638,638,775,843,903,1142,860,631,637,643,9,올댓스피드,미,수,2,53.5,조인권,안해양,임두인,529,-7,12,4,12,1017,0,0,0,6.44577953277,8.55935647459,0,0,0,5.98217716013,8.38167672762,0,0,0,636,642,648,2601.0,361.0,281.0,13.0,10.0,289.0,27.0,37.0,9.0,12.0,3452,337,290,9,8,157,7,11,4,7,840.44
1000,3,4,0,0,100,0,0,0,154,0,154,638,638,775,843,903,1142,860,631,637,643,4,아라치치,미,수,2,53.5,최범현,정호익,강석대,516,3,12,4,12,1029,0,0,0,6.44577953277,8.55935647459,0,0,0,5.98217716013,8.38167672762,0,0,0,636,642,648,5647.0,699.0,657.0,12.0,11.0,236.0,38.0,32.0,16.0,13.0,3260,304,342,9,10,315,38,28,12,8,837.03
1000,3,4,0,-47,43,0,0,0,0,254,254,656,656,797,867,929,1175,885,631,637,643,5,서울탱크,미,거,2,53.5,방춘식,박희철,조병해,448,-2,12,4,12,1037,1,0,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0,636,642,648,4258.0,354.0,348.0,8.0,8.0,69.0,3.0,5.0,4.0,7.0,3927,339,360,8,9,275,17,20,6,7,847.02
1000,3,4,0,-47,43,0,0,0,57,76,133,643,624,769,834,893,1130,851,623,624,625,6,크라운미보스,미,암,3,55,이혁,김윤섭,이재진,480,-2,12,4,12,1383,7,1,0,14.0,0.0,4,0,0,0.0,0.0,0,1,4,636,642,648,1959.0,138.0,142.0,7.0,7.0,532.0,37.0,40.0,6.0,7.0,4280,278,365,6,8,168,8,18,4,10,846.13
1000,3,4,1,-242,29,0,0,0,132,33,165,654,641,787,856,917,1160,873,641,641,641,7,진격의영웅,미,수,2,53,조성곤,서인석,서창식,490,-7,12,4,12,1001,2,0,0,0.0,0.0,2,0,0,0.0,0.0,0,1,4,636,642,648,4638.0,713.0,613.0,15.0,13.0,457.0,55.0,43.0,12.0,9.0,2160,194,215,8,9,444,38,49,8,11,839.83
1000,3,4,2,263,57,0,0,0,0,88,88,640,638,777,845,905,1145,862,638,638,638,8,사커히어로,미,거,2,53,벨리,이관호,황은호,441,15,12,4,12,1010,2,0,0,0.0,0.0,2,0,0,0.0,0.0,0,1,4,636,642,648,109.0,4.0,5.0,3.0,4.0,109.0,4.0,5.0,3.0,4.0,581,74,44,12,7,215,33,20,15,9,846.79
1000,3,4,2,-143,35,0,0,0,84,10,94,628,633,768,835,894,1131,852,621,633,653,3,애마비상,한,암,3,52,유승완,이신영,김두식,444,-5,12,4,12,1318,7,2,0,28.0,0.0,7,2,0,28.0,0.0,0,1,4,636,642,648,2896.0,221.0,224.0,7.0,7.0,430.0,32.0,41.0,7.0,9.0,1304,195,111,14,8,295,33,23,11,7,832.45
