course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1000,4,4,0,228,35,-1,-1,-1,35,98,3,천재일우,미,거,2,55,조인권,박대흥,김창만,489.0,8,12,5,11,946,2,0,0,0,0,2,0,0,0,0,2,0.0,0.0,624,633,643,2565,355,276,13,10,253,21,32,8,12,5374,722,583,13,10,284,40,21,14,7,624.91
1000,4,4,-1,-58,35,-1,-1,-1,33,104,4,대쥬신,미,수,2,54,이동국,지용훈,조용학,477.0,-2,12,5,11,985,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,628,628,628,3080,209,240,6,7,103,3,2,2,1,8890,770,823,8,9,290,21,29,7,10,625.36
1000,4,4,3.0,350,20,-1,-1,-1,88,-1,5,지오스타,미,수,2,55.5,조성곤,브라이언,이혜선,500.0,7,12,5,11,941,1,0,1,0,100,1,0,1,0,100,1,0.0,100.0,609,609,609,4606,709,609,15,13,430,53,40,12,9,73,13,12,17,16,73,13,12,17,16,618.21
1000,4,4,0,-1,-1,-1,-1,-1,130,31,6,킹즈워리어,미,수,2,54,조재로,심승태,김지훈,466.0,11,12,5,11,968,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,420,42,39,10,9,313,34,35,10,11,989,85,103,8,10,285,24,23,8,8,627.38
1000,4,4,0,-1,-1,-1,-1,-1,43,79,7,다비켜,미,수,2,54,임기원,박재우,민우식,479.0,-11,12,5,11,1008,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,877,103,79,11,9,426,47,44,11,10,1276,168,133,13,10,252,40,33,15,13,626.91
1000,4,4,0,-1,-1,-1,-1,-1,-1,105,8,플라잉챔프,미,암,2,52,김정준,심승태,김형순,449.0,-3,12,5,11,984,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1190,70,77,5,6,100,5,4,5,4,989,85,103,8,10,285,24,23,8,8,629.68
1000,4,4,3.0,-72,28,-1,-1,-1,32,83,2,라이거삭스,미,암,2,55.5,페로비치,이관호,김창식,465.0,-2,12,5,11,965,1,1,0,100,0,1,1,0,100,0,1,100.0,100.0,620,620,620,707,106,97,14,13,449,69,77,15,17,566,71,42,12,7,211,31,18,14,8,616.54
1000,4,4,0,387,49,-1,-1,-1,-1,170,12,브로드웨이신,미,수,2,55,김옥성,임봉춘,양길순,475.0,19,12,5,11,947,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,625,625,625,7474,518,601,6,8,281,7,18,2,6,3651,276,299,7,8,313,22,37,7,11,627.07
1000,4,4,0,-1,-1,-1,-1,-1,40,86,11,호바리,미,수,2,54,벨리,박윤규,이방훈,559.0,13,12,5,11,965,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,78,4,1,5,1,78,4,1,5,1,2859,229,246,8,8,250,17,31,6,12,632.25
1000,4,4,1,357,28,-1,-1,-1,-1,140,10,이루리라,미,수,2,53,정정희,지용철,최성룡,532.0,10,12,5,11,952,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,661,31,37,4,5,245,14,14,5,5,10535,807,930,7,8,336,21,25,6,7,627.39
1000,4,4,2,47,105,-1,-1,-1,128,33,9,비드타운,미,수,2,54,유승완,홍대유,세계건설(주),505.0,5,12,5,11,969,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,641,641,641,2865,219,221,7,7,433,33,40,7,9,2444,223,185,9,7,235,25,10,10,4,636.23
1000,4,4,1.5,-143,35,-1,-1,-1,133,-1,1,지수재,미,수,2,53.5,이혁,김순근,안태건,469.0,-5,12,5,11,994,2,0,0,0,0,2,0,0,0,0,1,0.0,0.0,648,648,648,1923,135,141,7,7,520,36,39,6,7,3893,269,331,6,8,258,19,26,7,10,634.75
