course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1300,5,4,-0.5,90,22,-1,120,-1,-1,-1,6,콤페티,뉴,암,3,51.5,정정희,유재길,김명식,465,2,12,6,11,1139,3,0,0,0,0,3,0,0,0,0,-1,-1,-1,-1,-1,-1,653,31,36,4,5,237,14,13,5,5,4574,370,396,8,8,255,14,12,5,4,834.42
1300,5,4,1,-72,28,-1,-1,-1,-1,144,7,행운누리,한,암,4,53,이기회,곽영효,양수화,453,-2,12,6,11,1674,20,3,1,15,5,11,3,0,27,0,8,25.0,25.0,827,832,843,3056,115,142,3,4,108,4,7,3,6,3878,438,394,11,10,134,17,12,12,8,831.32
1300,5,4,-0.5,-69,29,-1,26,-1,15,101,8,옥녀봉,한,암,3,54.5,임란,정호익,(주)디알엠씨티,501,-2,12,6,11,1275,9,2,2,22,22,9,2,2,22,22,2,0.0,100.0,827,828,829,256,20,15,7,5,256,20,15,7,5,3232,298,337,9,10,314,35,24,11,7,824.58
1300,5,4,0,83,36,-1,75,-1,10,46,9,엠파이어캔디,일,암,3,52,이상혁,최용구,부창클럽,455,3,12,6,11,1324,5,0,0,0,0,5,0,0,0,0,-1,-1,-1,-1,-1,-1,3029,269,269,8,8,344,33,25,9,7,682,105,75,15,10,183,23,15,12,8,829.87
1300,5,4,-1,107,28,-1,-1,-1,63,42,1,그레이삭스,한,암,2,52,페로비치,이신영,김창식,480,3,12,6,11,1019,4,2,0,50,0,4,2,0,50,0,2,50.0,50.0,817,828,840,691,103,93,14,13,448,67,74,14,16,1277,193,110,15,8,296,33,24,11,8,816.29
1300,5,4,0.0,-273,22,-1,-1,-1,38,77,10,산타마리,호,암,5,56.5,이현종,홍대유,서창식,470,-6,12,6,11,1855,30,1,1,3,3,12,0,0,0,0,5,0.0,0.0,824,828,834,453,65,43,14,9,339,50,35,14,10,2439,222,185,9,7,235,25,10,10,4,825.28
1300,5,4,0,47,42,-1,-1,-1,-1,116,11,아임웰암드,미,암,3,51,김동수,배대선,박복용,428,2,12,6,11,1403,9,0,0,0,0,8,0,0,0,0,3,0.0,0.0,801,818,828,870,69,82,7,9,362,30,34,8,9,6159,739,694,11,11,349,30,34,8,9,828.12
1300,5,4,2.5,-182,22,-1,32,-1,-1,114,12,오케이연답,미,암,2,54.5,문세영,우창구,오종택,512,-4,12,6,11,973,2,0,1,0,50,2,0,1,0,50,-1,-1,-1,-1,-1,-1,6520,1320,988,20,15,494,111,72,22,14,2069,215,175,10,8,275,27,31,9,11,820.39
1300,5,4,-4,-17,301,-1,-1,-1,-1,124,2,와이키키,한,암,3,53,박병윤,하재흥,고양진,467,-5,12,6,11,1343,6,2,2,33,33,6,2,2,33,33,1,0.0,100.0,830,830,830,1629,100,130,6,7,241,18,12,7,4,9996,903,967,9,9,319,33,29,10,9,836.17
1300,5,4,0.0,-1,-1,-1,-1,-1,15,123,3,아름다운시간,미,암,2,52.5,조인권,박대흥,(주)자성실업,462,-13,12,6,11,931,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2556,355,274,13,10,244,21,30,8,12,5368,722,583,13,10,283,41,21,14,7,838.37
1300,5,4,2.5,34,29,-1,-1,-1,112,20,4,퀸즈팰리스,일,암,3,55,벨리,박윤규,박덕희,521,1,12,6,11,1315,17,0,2,0,11,13,0,2,0,15,5,0.0,0.0,823,829,835,61,3,0,4,0,61,3,0,4,0,2854,228,246,7,8,252,16,33,6,13,826.71
1300,5,4,3.5,142,98,-1,-1,-1,45,68,5,캐리어,일,암,3,54.5,김철호,서인석,이종철,491,14,12,6,11,1273,6,0,1,0,16,6,0,1,0,16,1,0.0,100.0,813,813,813,1520,120,112,7,7,190,14,18,7,9,2123,192,207,9,9,451,41,44,9,9,830.16
