course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1300,5,5,0,-286,28,-1,-1,-1,20,107,4,민손,한,암,4,51,하정훈,박천서,이동일,414,-8,11,5,11,1669,17,1,2,5,11,11,1,1,9,9,11,0.0,0.0,825,833,839,320,18,22,5,6,278,16,22,5,7,3356,345,326,10,9,215,23,19,10,8,833.7
1300,5,5,0.0,214,28,16,-1,-1,128,-1,5,백산아일랜드,한,거,3,53.5,김동수,최봉주,이용식,428,6,11,5,11,1285,8,1,0,12,0,8,1,0,12,0,4,25.0,25.0,831,839,849,870,69,82,7,9,362,30,34,8,9,1723,146,141,8,8,206,22,13,10,6,831.45
1300,5,5,0,-273,22,-1,-1,-1,-1,134,6,세명여신,한,암,4,52,벨리,안해양,이기철,473,-6,11,5,11,1691,20,0,2,0,10,12,0,0,0,0,7,0.0,0.0,823,831,836,61,3,0,4,0,61,3,0,4,0,3438,336,288,9,8,164,6,9,3,5,834.82
1300,5,5,0,190,21,-1,117,-1,56,-1,7,꿈동네,한,암,4,52,조인권,황영원,코리아호스랜드,444,4,11,5,11,1669,21,2,0,9,0,12,1,0,8,0,5,0.0,0.0,806,835,852,2556,355,274,13,10,244,21,30,8,12,1109,68,76,6,6,215,8,12,3,5,836.75
1300,5,5,1,178,28,-1,-1,-1,95,65,8,미래주역,한,수,3,56,문세영,지용철,(주)디알엠씨티,494,5,11,5,11,1364,12,0,3,0,25,10,0,3,0,30,3,0.0,33.3,821,824,828,6520,1320,988,20,15,494,111,72,22,14,10530,807,928,7,8,337,21,24,6,7,828.23
1300,5,5,5.0,117,85,-1,-1,-1,161,-1,9,천년호령,한,수,3,56.5,이준철,김동균,최임규,473,10,11,5,11,1320,12,1,1,8,8,10,1,1,10,10,7,14.3,28.6,826,839,866,2526,187,221,7,8,151,19,23,12,15,1096,91,93,8,8,339,22,26,6,7,841.28
1300,5,5,0.5,196,56,-1,-1,-1,96,-1,2,드림애로우,한,암,4,52,임란,손영표,김재성b,470,11,11,5,11,1662,14,0,2,0,14,8,0,2,0,25,4,0.0,50.0,837,851,865,256,20,15,7,5,256,20,15,7,5,2181,198,187,9,8,222,15,12,6,5,841.82
1300,5,5,2.0,228,35,-1,35,-1,43,57,11,★검빛강자,한,거,3,56.5,페로비치,송문길,박복용,518,8,11,5,11,1280,8,1,0,12,0,8,1,0,12,0,4,25.0,25.0,822,829,840,691,103,93,14,13,448,67,74,14,16,668,86,76,12,11,260,41,41,15,15,830.76
1300,5,5,-0.5,-48,21,-1,158,-1,-1,-1,10,영암아리랑,한,거,4,52,이아나,정지은,전영규,462,-1,11,5,11,1649,23,1,1,4,4,12,0,0,0,0,6,0.0,16.7,828,838,848,1000,49,44,4,4,109,5,3,4,2,8232,732,835,8,10,197,16,10,8,5,838.4
1300,5,5,-0.5,-191,21,-1,207,-1,-1,-1,1,골드피크,한,거,3,54.5,김정준,김학수,김명식,441,-4,11,5,11,1370,10,1,0,10,0,7,1,0,14,0,-1,-1,-1,-1,-1,-1,1181,70,76,5,6,91,5,3,5,3,2220,230,201,10,9,163,14,17,8,10,832.29
1300,5,5,1,83,36,-1,-1,-1,28,100,3,드래곤스피드,한,수,3,57,이현종,홍대유,오왕근,452,3,11,5,11,1336,10,1,2,10,20,9,1,2,11,22,4,0.0,25.0,826,831,839,453,65,43,14,9,339,50,35,14,10,2439,222,185,9,7,235,25,10,10,4,827.35
