course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,cntry,gender,age,budam,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2
1000,7,6,0,0,21,0,0,0,0,126,126,649.081519416,638.232298844,760.10833511,839.632041428,891.400759666,1136.55118058,819.167689173,638.232298844,638.232298844,638.232298844,1,0,2,2,50,465,0,11,1,12,1038,2,0,0,0.0,0.0,2,0,0,0.0,0.0,1,0.0,0.0,637.0,637.0,637.0,92.0,2.0,7.0,2.0,7.0,92.0,2.0,7.0,2.0,7.0,2150,193,214,8,9,442,38,48,8,10
1000,7,6,1,0,41,0,17,0,0,91,108,645.51502472,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,817.930690962,628.324978088,634.37680427,643.310064837,10,0,1,2,55,465,0,11,1,12,954,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,630.0,630.0,630.0,4629.0,712.0,611.0,15.0,13.0,451.0,55.0,41.0,12.0,9.0,3465,303,310,8,8,173,35,20,20,11
1000,7,6,0,0,42,0,0,0,0,149,149,654.955837125,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,819.504159696,628.324978088,634.37680427,643.310064837,11,0,1,2,54,465,0,11,1,12,967,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,641.0,641.0,641.0,1307.0,98.0,83.0,7.0,6.0,93.0,2.0,6.0,2.0,6.0,3921,339,360,8,9,273,17,20,6,7
1000,7,6,1,0,55,0,0,0,20,71,91,626.186737027,652.45728758,760.10833511,839.632041428,891.400759666,1136.55118058,817.722723565,631.218757099,652.45728758,673.695818062,2,0,1,2,55,465,0,11,1,12,1007,2,0,0,0.0,0.0,2,0,0,0.0,0.0,2,0.0,0.0,630.0,653.0,677.0,740.0,114.0,99.0,15.0,13.0,455.0,73.0,75.0,16.0,16.0,1294,195,110,15,8,290,33,22,11,7
1000,7,6,0,0,1000,0,0,0,0,145,145,676.208924627,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,823.046340946,628.324978088,634.37680427,643.310064837,3,0,1,2,54,465,0,11,1,12,1027,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,1817.0,75.0,112.0,4.0,6.0,80.0,2.0,1.0,2.0,1.0,10550,809,931,7,8,334,23,24,6,7
1000,7,6,0,0,27,0,0,0,0,98,98,657.940776794,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,820.001649641,628.324978088,634.37680427,643.310064837,4,0,1,2,54,465,0,11,1,12,970,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0.0,631.0,631.0,631.0,2007.0,171.0,185.0,8.0,9.0,171.0,23.0,13.0,13.0,7.0,6187,744,697,12,11,355,33,33,9,9
1000,7,6,0,0,1000,0,0,0,0,104,104,658.100849297,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,820.028328391,628.324978088,634.37680427,643.310064837,5,0,0,2,52,465,0,11,1,12,960,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,1203.0,70.0,77.0,5.0,6.0,113.0,5.0,4.0,4.0,3.0,4274,278,365,6,8,168,8,18,4,10
1000,7,6,0,0,1000,0,0,0,59,77,136,646.024655431,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.015629414,628.324978088,634.37680427,643.310064837,6,0,0,2,50,465,0,11,1,12,945,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,342.0,19.0,24.0,5.0,7.0,291.0,17.0,23.0,5.0,7.0,3372,346,328,10,9,212,22,19,10,8
1000,7,6,0,0,1000,0,0,0,0,110,110,672.880736674,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,822.491642954,628.324978088,634.37680427,643.310064837,7,0,0,2,52,465,0,11,1,12,959,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,1256.0,89.0,73.0,7.0,5.0,193.0,13.0,12.0,6.0,6.0,574,74,43,12,7,211,33,19,15,9
1000,7,6,0,0,1000,0,0,0,0,169,169,646.172543156,634.37680427,760.10833511,839.632041428,891.400759666,1136.55118058,818.040277368,628.324978088,634.37680427,643.310064837,8,0,0,2,52,465,0,11,1,12,945,0,0,0,6.69081406265,8.1482969645,0,0,0,6.17188062064,7.82825565933,0,0.0,0.0,630.939483663,636.991309845,645.924570413,2542.0,188.0,223.0,7.0,8.0,153.0,19.0,21.0,12.0,13.0,7319,693,750,9,10,270,42,30,15,11
