course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,idx,cntry,gender,age,budam,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2
1300,6,6,3,-32,127,-1,-1,-1,95,36,7,0,1,3,56,515,-4,10,2,11,1335,3,0,0,0,0,3,0,0,0,0,1,0.0,0.0,873,873,873,61,3,0,4,0,61,3,0,4,0,3822,348,352,9,9,181,13,18,7,9
1300,6,6,-1,103,29,-1,-1,-1,17,101,6,0,0,3,54,402,3,10,2,11,1280,6,0,0,0,0,6,0,0,0,0,1,0.0,0.0,848,848,848,915,49,49,5,5,23,0,1,0,4,5264,389,430,7,8,179,10,11,5,6
1300,6,6,-1,83,36,-1,-1,-1,57,93,5,0,2,3,55,421,3,10,2,11,1298,5,0,0,0,0,5,0,0,0,0,3,0.0,0.0,852,864,886,653,31,36,4,5,237,14,13,5,5,3438,336,288,9,8,164,6,9,3,5
1300,6,6,-4,-345,29,-1,-1,-1,85,53,4,0,1,3,53,458,-10,10,2,11,1346,7,0,0,0,0,7,0,0,0,0,4,0.0,0.0,849,852,858,69,1,4,1,5,69,1,4,1,5,1277,193,110,15,8,296,33,24,11,8
1300,6,6,0.5,-46,22,-1,-1,-1,73,23,9,0,0,2,54,459,-1,10,2,11,976,3,0,1,0,33,3,0,1,0,33,1,0.0,100.0,842,842,842,691,103,93,14,13,448,67,74,14,16,69,13,11,18,15,69,13,11,18,15
1300,6,6,0,84,-1,-1,-1,-1,199,8,2,0,1,3,56,483,6,10,2,11,1330,7,0,0,0,0,7,0,0,0,0,1,0.0,0.0,839,839,839,870,69,82,7,9,362,30,34,8,9,3645,275,298,7,8,315,21,36,6,11
1300,6,6,-1,-138,29,-1,-1,-1,10,79,10,0,0,3,54,380,-4,10,2,11,1336,11,0,0,0,0,11,0,0,0,0,-1,-1,-1,-1,-1,-1,3171,254,268,8,8,59,1,4,1,6,1304,101,107,7,8,176,13,8,7,4
1300,6,6,-1,-46,22,-1,-1,-1,19,95,1,0,0,3,54,444,-1,10,2,11,1279,11,0,1,0,9,11,0,1,0,9,4,0.0,0.0,846,859,876,3072,208,240,6,7,97,2,3,2,3,1109,68,76,6,6,215,8,12,3,5
1300,6,6,0.5,34,29,-1,-1,-1,173,-1,8,0,0,2,52.5,469,1,10,2,11,968,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,1635,70,83,4,5,78,6,5,7,6,8046,693,705,8,8,157,2,8,1,5
1300,6,6,0,250,28,-1,-1,-1,245,-1,3,0,2,3,56,459,7,10,2,11,1327,5,0,0,0,0,5,0,0,0,0,3,0.0,0.0,851,852,856,1813,75,112,4,6,84,3,1,3,1,4075,303,318,7,7,175,10,15,5,8
