course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1000,3,5,1,0,29,0,0,0,0,82,82,633,630,769,839,893,1133,853,622,630,635,1,해누리,한,암,4,52.5,안효리,심승태,김지훈,461,0,11,3,12,1687,24,2,1,8,4,13,1,1,7,7,0,1,4,636,642,648,1099.0,62.0,60.0,5.0,5.0,132.0,7.0,8.0,5.0,6.0,1010,88,106,8,10,291,26,23,8,7,626.04
1000,3,5,0,0,120,0,0,0,129,13,142,635,635,771,840,899,1137,856,631,637,643,10,해피포에버,한,거,3,52,김혜선,양희진,권용수,461,0,11,3,12,1411,9,1,0,11,0,5,0,0,0,0,0,1,4,636,642,648,2754.0,207.0,218.0,7.0,7.0,431.0,38.0,42.0,8.0,9.0,649,49,42,7,6,171,16,6,9,3,632.69
1000,3,5,0,0,35,0,0,0,0,111,111,637,620,771,848,901,1140,858,620,620,620,11,동해비카,한,암,3,55.5,김철호,김순근,강충모,461,0,11,3,12,1388,13,1,3,7,23,11,1,3,9,27,0,1,4,636,642,648,1540.0,122.0,114.0,7.0,7.0,210.0,16.0,20.0,7.0,9.0,3907,271,331,6,8,248,19,24,7,9,626.59
1000,3,5,0,0,15,0,0,0,50,42,92,632,630,773,852,901,1140,858,629,630,632,2,땡스빈,한,암,3,52,서승운,정호익,김세민,461,0,11,3,12,1345,6,1,0,16,0,6,1,0,16,0,0,1,4,636,642,648,2345.99146556,252.184128852,238.15708531,8.33465420259,8.05160473486,288.151850595,29.3911531189,28.0724929094,8.13113480759,7.95548224814,3260,304,342,9,10,315,38,28,12,8,626.73
1000,3,5,1,0,29,8,0,0,25,154,187,640,631,787,841,901,1140,858,623,631,644,3,헤일로버드,한,암,3,53.5,벨리,박윤규,(주)녹원목장,461,0,11,3,12,1359,8,1,0,12,0,7,1,0,14,0,0,1,4,636,642,648,109.0,4.0,5.0,3.0,4.0,109.0,4.0,5.0,3.0,4.0,2877,232,247,8,8,251,18,31,7,12,628.52
1000,3,5,2,0,29,0,0,0,139,20,159,637,635,760,843,915,1140,859,630,635,637,9,드림아이,한,암,4,51.5,이아나,박윤규,박덕희,461,0,11,3,12,1733,23,1,2,4,8,11,0,0,0,0,0,1,4,636,642,648,1011.0,50.0,44.0,4.0,4.0,102.0,6.0,3.0,5.0,2.0,2877,232,247,8,8,251,18,31,7,12,632.38
1000,3,5,0,0,15,0,0,0,0,103,103,634,634,779,839,893,1128,855,631,637,643,5,금빛울림,한,수,3,53,방춘식,지용철,이수길,461,0,11,3,12,1337,15,0,3,0,20,11,0,3,0,27,0,1,4,636,642,648,4258.0,354.0,348.0,8.0,8.0,69.0,3.0,5.0,4.0,7.0,10557,809,932,7,8,337,23,25,6,7,630.9
1000,3,5,0,0,28,0,0,0,0,167,167,639,635,840,860,915,1157,871,621,635,656,6,상비군,한,거,3,55,이동국,하재흥,지성한,461,0,11,3,12,1338,8,1,1,12,12,8,1,1,12,12,0,1,4,636,642,648,3095.0,210.0,240.0,6.0,7.0,114.0,4.0,2.0,3.0,1.0,10032,906,968,9,9,328,35,28,10,8,630.36
1000,3,5,0,0,28,0,0,0,158,26,184,630,625,779,840,891,1127,849,620,625,630,7,데저트이글,한,거,4,53.5,문세영,김동철,곽승용,461,0,11,3,12,1747,14,1,0,7,0,10,1,0,10,0,0,1,4,636,642,648,6564.0,1331.0,995.0,20.0,15.0,480.0,111.0,71.0,23.0,14.0,111,3,10,2,9,111,3,10,2,9,629.12
1000,3,5,0,0,29,0,0,0,123,12,135,639,637,770,832,898,1136,855,637,637,637,8,복덕이,한,암,4,52,박병윤,서홍수,백수현,461,0,11,3,12,1682,7,1,0,14,0,7,1,0,14,0,0,1,4,636,642,648,1656.0,100.0,132.0,6.0,7.0,244.0,16.0,14.0,6.0,5.0,1319,102,107,7,8,177,13,7,7,3,632.1
1000,3,5,2,0,29,0,0,0,0,83,83,632,630,774,832,894,1131,851,630,630,630,4,큐피드파크,한,암,3,51.5,정정희,송문길,우순근,461,0,11,3,12,1391,14,1,2,7,14,9,0,1,0,11,0,1,4,636,642,648,681.0,33.0,41.0,4.0,6.0,265.0,16.0,18.0,6.0,6.0,694,88,81,12,11,262,38,40,14,15,629.19
