course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1200,3,3,0,178,28,0,0,0,122,0,122,621,621,757,811,889,1112,838,741,757,772,10,노던호재,한,암,4,52.5,벨리,정호익,김경민,448,5,12,12,12,1699,19,5,2,26,10,9,1,1,11,11,1,4,9,771,779,789,109,4,5,3,4,109,4,5,3,4,3260,304,342,9,10,315,38,28,12,8,752.49
1200,3,3,0,57,35,0,0,0,0,184,184,624,634,752,823,883,1136,841,739,752,768,1,초원의찬가,한,수,3,51,박상우,김대근,최상섭,463,2,12,12,12,1318,13,2,4,15,30,12,2,3,16,25,1,4,9,771,779,789,1649,69,101,4,6,40,1,2,2,5,7324,694,750,9,10,270,41,29,15,10,752.85
1200,3,3,2,-115,35,0,0,0,179,0,179,623,627,756,820,880,1115,839,764,772,782,9,영롱,한,수,3,54,김철호,서인석,허훈,512,-4,12,12,12,1297,9,3,2,33,22,9,3,2,33,22,0,0,0,771,779,789,1540,122,114,7,7,210,16,20,7,9,2160,194,215,8,9,444,38,49,8,11,749.31
1200,3,3,0,142,28,0,0,0,66,8,74,630,630,772,819,887,1128,849,745,772,805,8,베스트나인,한,수,5,56,이혁,이희영,베스트샤인조합,490,4,12,12,12,2058,24,4,1,16,4,7,0,0,0,0,1,4,9,771,779,789,1959,138,142,7,7,532,37,40,6,7,7425,599,657,8,8,201,17,18,8,8,753.59
1200,3,3,0,-75,27,0,0,0,20,167,187,619,619,741,816,882,1108,835,741,741,741,7,대군마마,한,거,3,57,이준철,김대근,고양진,472,-2,12,12,12,1335,14,2,6,14,42,10,2,3,20,30,1,4,9,771,779,789,2544,188,223,7,8,150,17,20,11,13,7324,694,750,9,10,270,41,29,15,10,749.03
1200,3,3,1,97,41,0,148,0,0,0,148,618,608,755,813,875,1106,833,750,755,765,6,금아발리오스,한,거,3,55.5,최범현,우창구,김도욱,503,4,12,12,12,1410,12,3,4,25,33,8,2,4,25,50,1,4,9,771,779,789,5647,699,657,12,11,236,38,32,16,13,2092,218,178,10,8,276,30,30,10,10,747.36
1200,3,3,1,-450,20,0,0,0,57,12,69,621,614,742,825,872,1102,830,737,742,746,5,정글드러머,한,거,3,53.5,조성곤,브라이언,루리 오콜린,498,-9,12,12,12,1353,7,3,1,42,14,7,3,1,42,14,1,4,9,771,779,789,4638,713,613,15,13,457,55,43,12,9,82,14,13,17,15,82,14,13,17,15,747.05
1200,3,3,0,-358,28,0,0,0,0,109,109,640,616,755,833,884,1118,842,742,755,776,4,동해찬가,한,암,3,51,김혜선,최상식,강충모,472,-10,12,12,12,1333,10,3,0,30,0,10,3,0,30,0,1,4,9,771,779,789,2754,207,218,7,7,431,38,42,8,9,5279,391,430,7,8,176,12,10,6,5,752.68
1200,3,3,0,-250,28,0,0,0,21,92,113,643,617,743,812,898,1117,841,741,743,744,3,라스트코디,한,암,3,51,조재로,배휴준,강승연,452,-7,12,12,12,1340,7,3,1,42,14,7,3,1,42,14,1,4,9,771,779,789,445,43,44,9,9,316,33,38,10,12,3232,239,277,7,8,303,23,30,7,9,750.41
1200,3,3,0,0,28,0,0,0,78,0,78,626,626,758,827,898,1121,844,745,758,774,11,속보왕자,한,거,3,52,부민호,박희철,신영식,465,0,12,12,12,1307,12,4,2,33,16,10,4,2,40,20,1,4,9,771,779,789,1313,98,83,7,6,95,2,6,2,6,3927,339,360,8,9,275,17,20,6,7,750.82
1200,3,3,0,118,76,0,0,0,25,82,107,623,623,762,803,887,1116,840,746,762,790,12,★라온아모스,한,암,3,55.5,문세영,이신영,라온건설,501,9,12,12,12,1292,8,5,0,62,0,7,5,0,71,0,1,4,9,771,779,789,6564,1331,995,20,15,480,111,71,23,14,1304,195,111,14,8,295,33,23,11,7,747.6
1200,3,3,0,28,35,0,0,0,42,37,79,624,624,753,825,893,1118,842,744,753,761,2,인수재,한,수,4,54,김동수,김순근,안태건,468,1,12,12,12,1706,26,3,3,11,11,10,1,1,10,10,1,4,9,771,779,789,905,74,84,8,9,367,31,30,8,8,3907,271,331,6,8,248,19,24,7,9,752.41
